TGS2600,TGS2603,TGS2602,TGS2620,TGS832A,Label
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,60,42,10,Air
18,39,61,42,10,Air
18,39,60,42,10,Air
18,39,61,42,10,Air
18,39,61,42,10,Air
18,40,61,42,10,Air
18,39,61,42,10,Air
18,39,61,42,10,Air
18,39,61,42,10,Air
18,40,61,42,10,Air
18,39,61,42,10,Air
18,40,61,42,10,Air
18,40,61,42,10,Air
18,40,62,42,10,Air
18,40,62,42,10,Air
18,40,62,42,10,Air
18,40,62,43,10,Air
18,40,62,42,10,Air
18,40,62,43,10,Air
18,40,62,42,10,Air
18,40,62,43,10,Air
18,40,62,43,10,Air
18,40,62,43,10,Air
18,40,62,43,10,Air
18,40,63,43,10,Air
18,40,62,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,63,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,64,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,41,65,43,10,Air
18,41,65,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,41,65,43,10,Air
18,40,65,43,10,Air
18,40,65,43,10,Air
18,40,66,43,10,Air
18,41,66,43,10,Air
18,41,66,43,10,Air
18,41,66,43,10,Air
18,41,66,44,10,Air
19,41,66,44,10,Air
19,41,66,43,10,Air
19,41,66,43,10,Air
18,41,66,43,10,Air
18,41,66,44,10,Air
18,41,66,44,10,Air
18,41,66,44,10,Air
18,41,66,44,10,Air
18,41,66,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
18,41,67,44,10,Air
19,41,67,44,10,Air
18,41,67,44,10,Air
18,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,67,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,68,44,10,Air
19,41,69,44,10,Air
19,42,69,44,10,Air
18,42,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,41,69,44,10,Air
19,42,69,44,10,Air
19,41,69,44,10,Air
19,42,69,44,10,Air
19,42,69,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,45,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,45,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,45,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,70,44,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,71,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,42,72,45,10,Air
19,43,72,45,10,Air
19,42,73,45,10,Air
19,42,73,45,10,Air
19,42,73,45,10,Air
19,42,73,45,10,Air
19,42,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,42,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,73,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,46,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,45,10,Air
19,43,74,46,10,Air
19,43,74,46,10,Air
19,43,75,45,10,Air
19,43,75,46,10,Air
19,43,75,45,10,Air
19,43,75,45,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,45,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
19,43,75,46,10,Air
20,43,75,46,10,Air
20,43,75,46,10,Air
19,43,75,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
19,43,76,46,10,Air
20,43,76,46,10,Air
20,43,76,46,10,Air
20,43,76,46,10,Air
20,43,76,46,10,Air
20,44,76,46,10,Air
20,44,76,46,10,Air
20,43,76,46,10,Air
20,43,76,46,10,Air
19,43,76,46,10,Air
20,44,76,46,10,Air
20,44,76,46,10,Air
20,44,77,46,10,Air
20,43,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,77,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
19,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,78,46,10,Air
20,44,79,46,10,Air
20,44,78,47,10,Air
20,44,79,46,10,Air
20,44,79,47,10,Air
20,44,79,46,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,46,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,45,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,44,79,47,10,Air
20,45,79,47,10,Air
20,44,80,47,10,Air
20,45,80,47,10,Air
20,44,80,47,10,Air
20,44,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,79,47,10,Air
20,45,79,47,10,Air
20,45,79,47,10,Air
20,45,79,47,10,Air
20,45,79,46,10,Air
20,45,79,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,80,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,47,10,Air
20,45,81,48,10,Air
20,45,82,48,10,Air
20,45,81,48,10,Air
20,,,,,Air
